geo,time,education,emp_high_tech,gdp,inv,migration,pop,pop_dens,tourists,unemp,wages
PL51,2017,29.8,4.1,22500.0,7386.66,1.0,1816.0,144.9,654991.0,4.7,15717.64
PL51,2018,31.7,4.7,23500.0,8579.61,1.7,1778.8,144.9,696726.0,3.3,17058.31
PL51,2019,34.4,5.0,24900.0,10107.04,1.9,1746.8,144.9,796133.0,3.3,18320.69
PL52,2014,23.1,1.4,14600.0,1823.96,-2.2,593.1,102.9,33043.0,7.8,3356.59
PL52,2015,24.8,1.7,15400.0,2437.56,-2.3,613.4,102.5,39378.0,6.5,3471.0
PL52,2016,24.7,2.1,15400.0,2370.05,-0.5,604.7,102.2,48097.0,5.0,3516.69
PL52,2017,25.9,1.9,16100.0,2035.24,-0.1,591.5,102.0,48010.0,4.3,3826.87
PL52,2018,25.9,1.4,17000.0,2140.8,-0.7,576.6,101.7,54454.0,3.2,4114.75
PL52,2019,26.3,1.7,18000.0,2405.76,-1.7,562.6,101.4,65224.0,3.2,4446.44
PL61,2014,20.2,1.8,14600.0,3645.29,-1.2,1292.7,117.6,89856.0,10.7,6768.16
PL61,2015,21.2,2.0,15600.0,4433.93,-1.2,1370.0,117.4,105118.0,7.9,7072.25
PL61,2016,23.2,2.5,15800.0,2997.34,-0.4,1350.1,117.3,120510.0,7.4,7216.95
PL61,2017,24.7,2.7,16400.0,3188.63,-0.2,1331.7,117.2,120711.0,5.5,7851.77
PL61,2018,25.3,2.1,17400.0,3775.43,-0.8,1310.8,117.1,116637.0,4.3,8460.4
PL61,2019,24.5,2.5,18200.0,3835.4,-0.8,1290.3,116.8,121250.0,4.0,9037.37
PL62,2014,21.9,1.3,12900.0,2231.44,-2.5,937.7,61.9,173891.0,9.8,4183.73
PL62,2015,22.6,1.1,13500.0,2650.99,-2.2,964.6,61.7,157602.0,9.5,4355.3
PL62,2016,23.1,1.3,13800.0,2301.06,-2.4,915.6,61.5,160199.0,8.8,4408.69
PL62,2017,23.4,1.5,14300.0,2328.87,-1.7,901.2,61.4,167641.0,7.2,4766.97
PL62,2018,23.6,1.3,14800.0,2881.61,-1.9,884.3,61.3,162345.0,5.6,5052.92
PL62,2019,23.9,1.4,15600.0,2698.95,-2.4,867.4,61.1,164721.0,3.3,5399.99
PL63,2014,26.5,4.0,17100.0,4875.37,1.0,1459.0,128.2,430308.0,8.6,9048.59
PL63,2015,28.1,3.3,18300.0,5447.29,0.9,1523.0,128.6,451860.0,6.6,9418.03
PL63,2016,30.6,3.7,18700.0,4955.77,1.8,1468.7,129.0,504565.0,5.7,9734.6
PL63,2017,32.8,4.4,19600.0,5466.06,1.4,1453.4,129.5,559741.0,4.2,10769.09
PL63,2018,32.8,4.6,20900.0,5872.35,2.6,1435.7,130.0,572393.0,3.0,11686.26
PL63,2019,34.0,4.4,22200.0,5457.7,3.2,1421.7,130.6,615704.0,2.8,12732.22
PL71,2014,25.4,3.1,16800.0,5079.22,-0.8,1947.9,137.7,192899.0,8.9,9108.09
PL71,2015,26.8,3.3,17800.0,5485.29,-0.6,1876.4,137.2,192899.0,7.7,9491.41
PL71,2016,27.3,2.9,18100.0,4544.83,-0.1,1622.1,136.7,192899.0,5.5,9595.94
PL71,2017,28.1,2.9,18900.0,4532.3,-0.7,1594.7,136.2,189561.0,4.6,10540.99
PL71,2018,29.0,3.2,20000.0,5110.41,-0.3,1565.2,135.7,194876.0,4.3,11378.39
PL71,2019,29.0,3.3,21500.0,5664.09,-0.6,1538.3,135.2,192899.0,3.7,12377.37
PL72,2014,25.8,1.0,13100.0,1641.85,-1.8,955.8,107.5,36984.0,11.4,3611.12
PL72,2015,25.2,1.0,13800.0,1874.72,-1.8,943.5,107.0,36984.0,10.1,3710.71
PL72,2016,27.4,1.0,13900.0,1430.37,-0.8,806.2,106.6,36984.0,8.9,3738.54
PL72,2017,27.9,1.0,14500.0,1554.62,-1.7,793.3,106.1,34716.0,7.0,4090.91
PL72,2018,28.9,1.0,15600.0,1785.05,-1.5,778.6,105.6,36984.0,5.8,4413.7
PL72,2019,30.0,1.0,16300.0,1932.94,-2.6,763.7,105.1,43100.0,4.2,4699.83
PL81,2014,26.9,1.2,12600.0,3456.49,-2.7,1582.5,85.5,129533.0,9.9,6055.25
PL81,2015,27.1,1.8,13100.0,3462.39,-2.2,1635.1,85.2,129533.0,9.3,6221.17
PL81,2016,26.6,1.8,13400.0,2568.53,-1.5,1360.1,84.9,129533.0,8.0,6244.96
PL81,2017,26.9,1.6,14100.0,2828.52,-2.3,1340.2,84.6,129533.0,7.2,6839.79
PL81,2018,28.8,1.7,14600.0,3523.17,-2.2,1316.6,84.3,126390.0,6.3,7269.74
PL81,2019,31.2,1.7,15600.0,4011.77,-2.5,1293.8,84.0,129875.0,5.4,7856.71
PL82,2014,23.8,1.4,12700.0,3633.82,-0.4,1348.8,117.7,151037.0,14.0,6327.22
PL82,2015,25.3,1.2,13500.0,3570.42,-0.4,1359.6,117.7,151037.0,11.6,6515.62
PL82,2016,27.5,1.2,13700.0,3158.92,0.0,1330.3,117.7,151037.0,9.6,6646.73
PL82,2017,28.3,1.4,14200.0,3408.74,-0.7,1315.2,117.8,162691.0,8.4,7330.51
PL82,2018,28.4,2.1,15100.0,4128.36,-0.8,1296.1,117.8,151037.0,6.5,7998.59
PL82,2019,29.3,2.5,16100.0,4407.81,-1.1,1277.4,117.8,144118.0,5.1,8661.11
PL84,2014,27.8,1.5,13100.0,2292.62,-1.9,736.9,58.2,151779.0,9.1,3417.06
PL84,2015,28.1,1.4,13600.0,2332.88,-1.7,741.9,58.0,151779.0,7.0,3563.25
PL84,2016,29.2,1.3,13800.0,1781.49,-0.9,729.7,57.9,151779.0,6.7,3595.07
PL84,2017,30.5,1.4,14700.0,2089.73,-1.4,719.6,57.8,162872.0,4.7,3967.11
PL84,2018,32.3,1.3,15400.0,2462.51,-1.4,706.9,57.7,145137.0,3.2,4315.85
PL84,2019,32.7,1.4,16500.0,2745.49,-1.3,694.4,57.5,151779.0,3.1,4680.29
PL91,2014,51.7,9.2,39500.0,14133.31,6.3,1953.4,490.4,1480398.0,5.8,26898.41
PL91,2015,52.1,9.7,41400.0,14100.05,5.4,2006.9,493.9,1480398.0,4.9,28174.52
PL91,2016,53.3,8.4,42000.0,13562.75,5.5,1785.1,497.4,1480398.0,3.6,29170.56
PL91,2017,56.7,8.7,44400.0,14581.63,5.9,1759.7,501.2,1464011.0,3.5,32226.45
PL91,2018,57.4,9.2,46900.0,16826.47,8.0,1786.4,505.4,1499126.0,2.4,35257.3
PL91,2019,55.5,9.3,50100.0,18291.37,8.1,1890.4,510.2,1480398.0,2.0,38312.78
PL92,2014,21.5,2.1,15200.0,4382.33,-2.1,1821.6,80.5,89593.0,8.9,6737.57
PL92,2015,21.6,1.8,16300.0,4764.23,-2.1,1899.6,80.3,89593.0,8.3,6913.31
PL92,2016,21.8,1.7,16500.0,4661.03,-1.3,1693.5,80.1,89593.0,7.8,7021.91
PL92,2017,22.6,1.5,17400.0,4399.11,-1.7,1690.1,80.0,83294.0,6.4,7708.01
PL92,2018,23.6,1.4,18200.0,4721.58,-2.4,1632.9,79.8,89593.0,5.7,8291.45
PL92,2019,26.4,1.7,19800.0,5013.73,-2.5,1503.3,79.5,90207.0,4.6,9085.07
PT11,2014,18.2,2.2,17300.0,8346.54,-4.4,2455.6,170.7,1535273.0,14.8,22705.2
PT11,2015,18.7,2.1,18000.0,8778.21,-3.2,2438.3,169.7,1819767.0,13.7,23402.96
PT11,2016,20.2,2.0,18600.0,9137.09,-3.7,2411.8,170.2,2152382.0,12.0,24482.96
PT11,2017,20.5,2.5,19200.0,10441.49,-0.5,2389.5,169.6,2532759.0,9.8,26099.43
PT11,2018,21.8,2.6,20200.0,11118.58,1.1,2380.6,169.3,2777965.0,7.3,27842.78
PT11,2019,23.1,2.6,21000.0,12135.85,2.9,2374.5,169.3,3170608.0,6.7,29453.63
PT15,2014,19.4,3.460929250263992,21000.0,1116.57,0.1,283.1,88.4,2371647.0,14.5,2797.57
PT15,2015,19.7,3.460929250263992,21900.0,1215.85,2.7,282.2,88.4,2521270.0,12.5,2898.53
PT15,2016,21.1,3.460929250263992,23400.0,1214.4,1.3,282.3,89.5,2862157.0,9.2,3101.06
PT15,2017,22.5,3.460929250263992,25000.0,1429.12,-1.8,280.4,89.3,3121548.0,7.7,3374.93
PT15,2018,22.4,3.460929250263992,26300.0,1600.88,0.5,277.4,89.0,3250025.0,6.4,3665.36
PT15,2019,22.1,3.460929250263992,27600.0,1748.31,0.6,276.8,88.9,3462595.0,7.1,3930.29
PT16,2014,19.7,1.5,17700.0,4805.49,-2.7,1452.7,80.6,979845.0,10.6,13796.32
PT16,2015,21.8,1.5,18400.0,5239.9,1.7,1440.4,80.2,1164201.0,9.2,14236.01
PT16,2016,23.3,1.9,19000.0,5304.53,-0.3,1435.3,80.4,1343100.0,8.4,14671.66
PT16,2017,22.5,2.0,19600.0,6343.39,-0.2,1426.0,79.9,1734642.0,6.9,15520.98
PT16,2018,24.2,1.9,20500.0,6816.36,-1.1,1412.7,79.5,1677147.0,5.6,16494.23
PT16,2019,25.2,2.2,21300.0,7097.3,5.8,1398.7,79.2,1740951.0,4.9,17340.94
PT17,2014,31.0,5.4,27800.0,8632.87,0.0,1786.1,931.5,3495530.0,14.9,29081.98
PT17,2015,32.5,5.4,28400.0,9400.85,0.9,1773.9,932.3,3859809.0,13.1,29722.84
PT17,2016,32.3,5.3,28900.0,10268.76,2.6,1775.1,1002.5,4315768.0,11.9,30571.83
PT17,2017,32.6,4.8,29700.0,11183.72,3.7,1770.9,1006.2,5022755.0,9.5,32297.61
PT17,2018,32.8,5.4,30800.0,12641.08,4.1,1767.1,1010.7,5342428.0,7.4,34367.11
PT17,2019,35.2,5.9,32000.0,13708.87,5.4,1774.8,1015.9,5838883.0,7.1,36678.69
PT18,2014,16.8,2.1,18700.0,2052.64,-7.0,462.0,23.4,322985.0,14.3,4493.13
PT18,2015,18.0,1.9,20200.0,2160.92,-5.5,454.2,23.1,389552.0,13.3,4575.01
PT18,2016,18.5,2.1,20400.0,1858.9,-1.6,446.5,23.2,447533.0,12.1,4694.06
PT18,2017,18.8,2.1,21400.0,2202.71,-1.7,445.1,23.0,542755.0,8.4,4936.51
PT18,2018,20.2,2.1,21900.0,2392.87,-2.0,438.9,22.8,609235.0,7.2,5221.42
PT18,2019,20.5,2.1,22400.0,2612.8,5.9,433.4,22.7,641810.0,6.9,5432.73
PT20,2014,13.0,3.460929250263992,18500.0,493.96,-4.4,173.1,106.3,290690.0,16.3,1616.95
PT20,2015,14.3,3.460929250263992,19100.0,542.91,-2.2,173.4,106.0,205384.0,12.8,1676.57
PT20,2016,14.8,3.460929250263992,19700.0,544.39,-1.4,171.2,106.5,245328.0,11.1,1729.7
PT20,2017,15.5,3.460929250263992,20100.0,596.47,-5.7,171.1,106.1,290690.0,9.0,1807.07
PT20,2018,15.2,3.460929250263992,20900.0,631.74,-4.0,169.5,105.6,348049.0,8.6,1885.62
PT20,2019,13.8,3.460929250263992,21800.0,671.78,0.4,168.7,105.3,361913.0,7.9,1992.76
PT30,2014,16.6,3.460929250263992,20000.0,562.77,-6.3,181.7,324.6,983678.0,15.0,1767.39
PT30,2015,17.3,3.460929250263992,20600.0,546.34,-6.2,180.6,321.5,879942.0,14.7,1805.3
PT30,2016,18.9,3.460929250263992,21300.0,563.6,-3.1,177.3,320.0,977714.0,12.9,1874.35
PT30,2017,20.7,3.460929250263992,22400.0,684.75,0.2,176.0,318.7,1054501.0,10.4,1967.81
PT30,2018,21.2,3.460929250263992,23100.0,749.84,1.5,176.9,318.1,1030954.0,8.8,2067.29
PT30,2019,21.3,3.460929250263992,23800.0,838.41,4.3,176.4,318.0,983678.0,7.0,2174.14
RO11,2014,14.2,2.4,13000.0,3412.29,0.0,1778.2,76.8,169366.0,3.8,5831.06
RO11,2015,17.4,2.7,13600.0,4260.7,-1.4,1766.9,76.6,208170.0,4.6,6044.83
RO11,2016,17.4,2.6,14900.0,4201.12,-1.7,1752.4,76.4,235841.0,4.3,7253.41
RO11,2017,17.1,2.5,17300.0,3912.1,-1.6,1735.1,76.1,268732.0,3.6,8656.15
RO11,2018,17.7,2.6,18400.0,5070.28,-1.4,1718.7,75.2,281461.0,2.9,9695.47
RO11,2019,18.9,2.5,20200.0,5437.8,-0.2,1704.2,75.0,269692.0,3.0,10829.43
RO12,2014,14.6,1.9,13800.0,3666.76,-1.2,1598.5,69.6,357256.0,9.2,5426.09
RO12,2015,17.8,2.9,14500.0,5078.06,-1.9,1584.4,69.4,426203.0,7.4,5734.87
RO12,2016,17.5,2.7,15800.0,4256.1,-2.7,1569.1,69.2,485773.0,5.2,6884.26
RO12,2017,17.9,2.8,17600.0,4520.77,-2.2,1550.4,68.9,543598.0,4.2,8051.41
RO12,2018,18.1,2.3,19200.0,5332.85,-1.3,1532.3,68.4,547167.0,4.2,9116.42
RO12,2019,18.3,2.1,20500.0,5113.35,0.3,1515.8,68.2,521977.0,5.3,9944.2
RO21,2014,12.0,1.2,9100.0,2337.11,0.3,2144.1,90.6,98929.0,4.2,4661.03
RO21,2015,11.6,1.3,9500.0,2527.98,-2.4,2134.0,90.4,117015.0,3.6,4752.06
RO21,2016,11.5,1.3,10200.0,2314.05,-3.9,2117.1,89.9,134241.0,3.0,5662.28
RO21,2017,12.1,1.0,11600.0,2796.16,-4.0,2095.5,89.5,151952.0,2.9,6818.0
RO21,2018,12.7,1.1,12700.0,3279.95,-5.2,2074.2,88.0,161044.0,2.4,7832.42
RO21,2019,11.7,1.4,13900.0,4193.77,-2.8,2052.0,87.5,154173.0,2.1,8870.61
RO22,2014,12.0,1.0,13300.0,3455.8,-2.8,1685.3,80.2,86717.0,10.4,5017.42
RO22,2015,12.9,0.9,13300.0,3431.79,-5.0,1662.9,79.6,95794.0,9.0,5126.51
RO22,2016,12.9,1.0,13900.0,2378.1,-5.4,1639.0,78.8,102447.0,7.7,5720.96
RO22,2017,12.7,1.1,15300.0,2642.85,-5.7,1609.7,78.1,114931.0,6.5,6642.12
RO22,2018,13.1,1.0,16600.0,3154.94,-6.0,1581.1,71.6,116742.0,6.1,7437.34
RO22,2019,13.8,0.8,17500.0,3731.81,-2.7,1553.4,70.9,115978.0,6.4,8288.5
RO31,2014,11.4,1.1,12600.0,3830.34,-2.6,2049.3,91.8,92514.0,9.0,5288.57
RO31,2015,12.8,1.0,12400.0,3771.94,-4.5,2023.1,91.0,121883.0,10.3,5504.7
RO31,2016,13.3,1.0,13300.0,3577.54,-4.1,1997.0,90.1,128193.0,8.9,6279.46
RO31,2017,13.1,1.2,14300.0,4104.43,-7.3,1963.5,89.2,148452.0,6.8,7444.87
RO31,2018,12.7,1.1,15700.0,4779.89,-6.3,1927.6,87.1,147233.0,5.5,8253.74
RO31,2019,12.9,1.1,16500.0,4476.0,-3.8,1893.9,86.1,140216.0,4.7,9050.74
RO32,2014,35.0,6.8,33900.0,15545.12,1.0,1643.0,1298.2,921131.0,7.2,14176.81
RO32,2015,33.6,7.6,37100.0,15989.0,2.4,1631.1,1299.7,1052341.0,5.3,15268.5
RO32,2016,35.1,7.6,38800.0,17733.46,-0.2,1617.9,1299.1,1163281.0,4.7,17808.97
RO32,2017,36.1,9.6,42900.0,19216.33,6.0,1605.9,1304.6,1265315.0,4.3,19979.99
RO32,2018,37.5,9.6,45400.0,16043.72,5.4,1598.7,1316.3,1290586.0,3.6,22650.41
RO32,2019,40.3,9.3,50000.0,22087.37,2.7,1592.3,1321.9,1223736.0,2.5,24880.77
RO41,2014,15.1,1.2,10600.0,1875.13,-3.0,1361.0,71.1,40719.0,6.5,3646.98
RO41,2015,16.7,1.1,11300.0,1835.29,-5.3,1346.2,70.4,50839.0,10.1,3566.36
RO41,2016,16.8,1.05,12000.0,1532.81,-5.1,1329.1,69.7,47993.0,9.9,4012.07
RO41,2017,16.1,0.8,13800.0,1962.34,-6.5,1308.9,68.9,54414.0,7.7,4703.8
RO41,2018,14.7,1.0,15500.0,2602.86,-6.6,1286.2,67.6,47970.0,6.4,5592.5
RO41,2019,15.4,1.05,17000.0,2638.21,-2.9,1264.5,66.9,42632.0,5.3,6185.85
RO42,2014,13.5,5.4,15000.0,2549.32,0.1,1267.3,57.4,145185.0,4.8,4927.83
RO42,2015,16.1,4.6,16200.0,3093.63,-1.4,1254.8,57.2,161987.0,5.4,5320.78
RO42,2016,15.5,5.4,17600.0,2721.44,-2.3,1241.1,56.9,173642.0,4.9,6170.32
RO42,2017,16.0,5.9,19100.0,3392.51,-1.1,1225.8,56.6,201864.0,4.4,7132.95
RO42,2018,15.7,6.5,20600.0,3805.26,-0.6,1211.5,55.9,194265.0,3.6,7644.11
RO42,2019,16.3,5.9,22400.0,3836.53,0.1,1198.0,55.7,204483.0,3.4,8391.61
RS11,2014,33.3,5.8,17300.0,2368.1,4.1,1142.3,535.2,1450575.0526036131,17.2,25124.92172086722
RS11,2015,34.3,6.5,18000.0,2784.99,4.1,1136.4,535.2,1450575.0526036131,18.7,25124.92172086722
RS11,2016,33.9,6.5,18500.0,2841.34,4.1,1129.2,535.2,1450575.0526036131,15.7,25124.92172086722
RS11,2017,36.2,6.5,19200.0,3112.64,3.8,1121.9,534.2,1450575.0526036131,13.3,25124.92172086722
RS11,2018,37.4,7.2,20500.0,3721.47,4.1,1115.5,535.2,1450575.0526036131,10.9,25124.92172086722
RS11,2019,38.4,7.7,22100.0,4377.4,4.6,1107.9,536.4,1450575.0526036131,8.2,25124.92172086722
RS12,2014,18.7,2.4,10800.0,1675.29,0.3,1307.7,87.8,1450575.0526036131,19.9,25124.92172086722
RS12,2015,18.3,2.2,10700.0,1648.69,0.3,1287.8,87.8,1450575.0526036131,16.6,25124.92172086722
RS12,2016,19.9,2.3,11000.0,1737.2,0.3,1268.8,87.8,1450575.0526036131,15.1,25124.92172086722
RS12,2017,19.8,2.8,11400.0,1893.35,0.4,1253.5,88.3,1450575.0526036131,12.2,25124.92172086722
RS12,2018,20.3,2.5,11700.0,2381.77,0.2,1239.7,87.8,1450575.0526036131,10.5,25124.92172086722
RS12,2019,20.3,2.8,12300.0,3134.24,0.3,1224.2,87.4,1450575.0526036131,9.0,25124.92172086722
RS21,2014,14.8,1.3,7500.0,820.54,-2.1,1342.3,73.0,1450575.0526036131,18.0,25124.92172086722
RS21,2015,16.0,1.0,7700.0,867.81,-2.1,1320.0,73.0,1450575.0526036131,16.8,25124.92172086722
RS21,2016,17.1,1.0,7700.0,968.93,-2.1,1298.3,73.0,1450575.0526036131,14.7,25124.92172086722
RS21,2017,16.7,1.1,7900.0,1070.92,-2.1,1279.0,73.6,1450575.0526036131,13.6,25124.92172086722
RS21,2018,17.4,1.1,8100.0,1334.23,-2.1,1260.4,73.0,1450575.0526036131,13.8,25124.92172086722
RS21,2019,17.7,1.3,8600.0,1496.74,-2.4,1237.8,72.4,1450575.0526036131,11.6,25124.92172086722
RS22,2014,15.2,1.3,6700.0,793.12,-2.1,1013.6,57.8,1450575.0526036131,22.1,25124.92172086722
RS22,2015,18.1,1.8,6700.0,763.85,-2.1,995.6,57.8,1450575.0526036131,18.8,25124.92172086722
RS22,2016,19.1,1.2,6900.0,726.98,-2.1,978.8,57.8,1450575.0526036131,15.8,25124.92172086722
RS22,2017,18.3,1.1,7300.0,882.18,-2.0,963.2,58.4,1450575.0526036131,15.2,25124.92172086722
RS22,2018,19.3,1.6,7900.0,1158.54,-2.1,948.6,57.8,1450575.0526036131,16.2,25124.92172086722
RS22,2019,19.2,1.6,8300.0,1326.64,-2.4,932.7,57.2,1450575.0526036131,13.1,25124.92172086722
SE11,2014,47.6,7.9,47500.0,34512.28,9.7,1428.9,334.1,1818995.0,7.1,60888.17
SE11,2015,48.7,7.9,49900.0,37056.18,9.0,1455.1,339.4,2019075.0,7.0,62409.58
SE11,2016,50.4,7.9,49000.0,37490.42,10.7,1473.8,344.9,2144560.0,6.5,65186.56
SE11,2017,51.0,8.4,48800.0,37879.0,11.4,1497.6,350.8,2276017.0,6.3,67320.01
SE11,2018,52.3,9.3,49900.0,36852.21,10.1,1516.7,356.6,2454056.0,5.6,67212.11
SE11,2019,53.0,9.7,51700.0,36847.04,8.4,1548.3,361.8,2435438.0,6.1,67926.74
SE12,2014,36.6,4.6,28900.0,14469.97,7.9,1017.9,42.0,352934.0,8.3,31010.83
SE12,2015,36.8,4.4,30000.0,15604.75,8.6,1017.6,42.4,404031.0,7.9,31445.02
SE12,2016,38.0,4.3,29900.0,16523.25,13.3,1019.7,43.0,421544.0,7.7,32432.91
SE12,2017,39.2,4.2,30700.0,18052.74,12.3,1030.4,43.6,450932.0,7.6,33461.82
SE12,2018,40.1,4.4,31300.0,17614.03,10.6,1054.8,44.2,450178.0,7.2,33382.82
SE12,2019,42.1,4.9,31500.0,18889.52,8.8,1062.4,44.7,464401.0,7.3,33385.84
SE21,2014,31.2,2.0,28800.0,6133.76,7.3,507.1,24.8,362171.0,6.7,16284.55
SE21,2015,32.9,2.2,29900.0,6450.31,9.0,509.6,25.0,413753.0,6.0,16458.87
SE21,2016,34.0,2.0,30000.0,6873.24,14.6,515.6,25.4,432873.0,6.2,16984.44
SE21,2017,33.8,2.0,30800.0,7420.06,10.1,517.8,25.7,467964.0,5.5,17453.58
SE21,2018,36.2,2.0,31200.0,7208.02,8.1,519.6,26.0,469437.0,5.7,17210.55
SE21,2019,37.5,2.5,31300.0,7404.5,5.1,515.5,26.2,532454.0,6.3,17126.67
SE22,2014,38.9,4.6,29200.0,12165.41,8.6,904.8,103.2,561917.0,10.0,27787.88
SE22,2015,40.9,4.7,30300.0,12481.42,9.1,912.2,104.4,640969.0,9.5,28160.05
SE22,2016,42.8,4.9,29900.0,13895.07,13.1,915.5,105.9,722033.0,8.4,29165.37
SE22,2017,44.4,5.2,30900.0,15413.33,11.8,929.4,107.5,742710.0,8.4,29969.8
SE22,2018,45.3,4.8,31100.0,15252.23,9.5,940.4,108.9,824234.0,8.6,29489.49
SE22,2019,45.6,4.6,31900.0,14681.98,7.7,946.8,110.1,887807.0,8.9,29688.17
SE23,2014,38.8,4.1,32300.0,20669.45,8.0,1229.2,66.1,1236705.0,7.6,40646.92
SE23,2015,39.2,4.1,34400.0,20860.64,8.2,1229.6,66.8,1510763.0,6.6,41357.89
SE23,2016,40.0,4.1,34300.0,22415.28,11.7,1244.7,67.7,1540515.0,6.5,42923.25
SE23,2017,40.6,4.4,35200.0,25347.64,9.5,1257.8,68.6,1546897.0,6.0,44412.93
SE23,2018,42.2,4.4,35300.0,24761.02,9.2,1266.3,69.4,1592642.0,5.6,44315.33
SE23,2019,42.3,4.3,36000.0,22264.78,7.5,1279.3,70.1,1597096.0,6.1,44575.46
SE31,2014,28.3,2.8,27300.0,5021.49,6.3,509.4,13.1,496000.0,8.6,15231.41
SE31,2015,30.6,3.1,27800.0,5646.12,7.5,506.7,13.1,573534.0,7.9,15251.08
SE31,2016,32.6,2.9,27900.0,5823.8,12.2,504.0,13.3,564665.0,7.5,15617.55
SE31,2017,33.3,2.8,28400.0,6299.68,5.0,507.4,13.4,579280.0,6.9,16013.85
SE31,2018,33.9,2.5,29300.0,6275.99,3.9,507.6,13.4,575040.0,6.4,15751.83
SE31,2019,33.6,2.1,29900.0,6465.89,3.6,516.0,13.5,593808.0,7.3,15665.17
SE32,2014,31.1,3.5,29600.0,2880.58,5.1,224.1,5.2,223999.0,7.4,6938.07
SE32,2015,32.0,2.7,29900.0,3319.72,5.6,221.9,5.3,265850.0,7.1,6935.8
SE32,2016,33.0,2.9,29600.0,3598.83,9.0,220.8,5.3,278931.0,6.8,7094.59
SE32,2017,33.7,3.9,30300.0,4093.47,5.4,227.4,5.3,281652.0,6.2,7255.45
SE32,2018,36.4,3.8,31100.0,3973.17,0.7,228.0,5.3,290610.0,5.5,7136.17
SE32,2019,37.3,3.7,31700.0,3302.92,2.1,224.1,5.3,291669.0,6.7,7098.24
SE33,2014,37.0,3.0,31400.0,5589.93,3.8,319.9,3.4,402642.0,7.4,10415.89
SE33,2015,37.3,3.8,31700.0,6717.59,1.8,317.4,3.4,439891.0,7.2,10378.47
SE33,2016,37.6,3.1,31600.0,6212.23,6.3,320.1,3.4,445216.0,5.8,10584.86
SE33,2017,38.2,2.6,33400.0,6048.93,6.6,321.7,3.4,495511.0,5.9,10748.31
SE33,2018,39.5,2.9,34700.0,6547.09,2.3,313.3,3.4,561044.0,5.4,10640.75
SE33,2019,39.7,2.8,36500.0,6546.07,2.4,311.0,3.4,604554.0,6.1,10622.62
SI03,2014,24.8,3.8,18400.0,3656.34,-1.1,748.9,88.7,617558.0,11.0,7849.72
SI03,2015,26.0,4.4,18900.0,3380.37,-0.4,736.9,88.6,671768.0,10.3,8102.28
SI03,2016,26.8,4.2,19500.0,3253.18,-0.1,730.0,88.5,745460.0,8.9,8496.45
SI03,2017,28.2,4.3,20700.0,3715.66,-0.2,723.8,88.4,882191.0,6.8,9056.4
SI03,2018,27.9,4.6,21800.0,4306.0,5.9,717.1,88.5,745460.0,5.4,9648.96
SI03,2019,28.5,5.1,23000.0,4546.73,6.6,713.8,89.0,1094391.0,4.9,10430.85
SI04,2014,33.1,6.7,26400.0,3534.66,0.7,648.3,123.9,1756432.0,8.1,10558.27
SI04,2015,35.0,7.6,27100.0,3867.44,1.0,645.5,124.3,1997436.0,7.5,10833.09
SI04,2016,35.3,7.0,28200.0,3775.49,1.2,641.0,124.6,2245334.0,7.1,11469.55
SI04,2017,37.5,7.3,30000.0,4164.18,1.5,638.3,124.9,2660818.0,6.3,12189.63
SI04,2018,37.7,6.5,31700.0,4563.29,8.7,634.9,125.7,2245334.0,4.7,13169.36
SI04,2019,38.7,6.4,33100.0,4948.85,9.1,635.9,126.9,3600421.0,4.0,14150.88
SK01,2014,39.0,8.7,51100.0,5804.85,7.7,436.2,302.9,604635.0,6.0,8260.81
SK01,2015,37.5,9.2,53200.0,6440.46,9.8,435.6,306.5,766483.0,5.7,8753.03
SK01,2016,39.0,8.9,50800.0,6189.35,9.9,436.0,315.5,890786.0,5.1,9253.55
SK01,2017,42.7,10.6,50000.0,6589.29,10.3,435.6,319.8,929130.0,4.2,10039.13
SK01,2018,43.8,10.2,50500.0,7294.51,9.9,435.6,324.2,945710.0,2.9,10775.85
SK01,2019,45.5,8.9,50900.0,7452.35,11.9,435.8,328.8,1020758.0,2.3,11442.79
SK02,2014,16.4,3.3,19400.0,4101.08,0.2,1321.1,122.4,260580.0,11.0,8570.59
SK02,2015,17.9,3.4,19600.0,4802.03,0.2,1311.8,122.3,281231.0,9.7,9159.04
SK02,2016,19.7,3.6,18900.0,4771.78,0.4,1299.7,123.4,333184.0,7.7,9613.8
SK02,2017,20.7,4.1,18700.0,4757.37,0.2,1285.7,123.3,392424.0,5.5,10361.87
SK02,2018,20.6,3.7,19200.0,4677.97,0.4,1270.1,123.1,395405.0,4.3,11296.4
SK02,2019,22.2,3.9,20500.0,5157.84,-0.1,1255.4,123.0,424679.0,4.0,12179.5
SK03,2014,17.8,2.7,16400.0,2992.46,-1.0,962.0,82.8,303587.0,15.9,5889.9
SK03,2015,19.4,3.5,17300.0,3923.2,-1.2,956.4,82.7,340862.0,12.8,6288.19
SK03,2016,20.0,3.6,16400.0,3225.13,-1.0,948.8,83.0,393532.0,10.8,6604.93
SK03,2017,20.3,3.2,16400.0,3404.95,-1.0,939.4,82.9,417927.0,9.4,7089.64
SK03,2018,21.6,2.9,17000.0,3568.04,-1.1,930.1,82.8,464664.0,7.5,7767.24
SK03,2019,23.2,3.7,17900.0,4063.0,-1.6,920.6,82.7,501258.0,6.1,8403.3
SK04,2014,19.7,2.8,14400.0,2737.1,-1.3,1133.4,102.7,291172.0,16.6,5849.12
